PROJECTNAME,TRIP_CODE,SAMPLEDEPTH_M,SAMPLEDATELOCAL,SALINITY_PSU,SALINITY_FLAG,SALINITY_COMMENTS,SILICATE_UMOLL,SILICATE_FLAG,NITRATE_UMOLL,NITRATE_FLAG,PHOSPHATE_UMOLL,PHOSPHATE_FLAG,AMMONIUM_UMOLL,AMMONIUM_FLAG,NITRITE_UMOLL,NITRITE_FLAG,NUTRIENT_COMMENTS,DIC_UMOLKG,CARBON_FLAG,CARBON_COMMENTS,TALKALINITY_UMOLKG,ALKALINITY_FLAG,ALKALINITY_COMMENTS,OXYGEN_UMOLL,OXYGEN_FLAG,OXYGEN_COMMENTS,MICROBIOMESAMPLE_ID
NRS,PHB20180626,0,2018-06-26 09:53:00,35.697,1,,,0,,0,,0,,0,,0,,2048.38,1,,2336.89,1,,,9,,
NRS,MAI20200526,75,2020-05-26 10:45:00,35.116,1,,1.3,1,4.1,1,0.42,1,0,6,0.57,1,,2098.34,1,,2312.77,1,,256.2,1,,
NRS,ROT20180620,20,2018-06-20 11:09:00,35.384,1,,,0,,0,,0,,0,,0,,2031.23,1,,2324.5,1,,220.5,1,,
NRS,PHB20191118,60,2019-11-19 09:39:00,35.453,1,,,0,,0,,0,,0,,0,,2108.56,1,,2330.67,1,WOCE - average of duplicates,,9,,
NRS,YON20190528,20,2019-05-28 12:10:00,35.08,1,,,0,,0,,0,,0,,0,,1976.74,1,,2279.41,1,,,9,,
NRS,DAR20190723_0630,16,2019-07-23 16:00:00,35.232,1,,,0,,0,,0,,0,,0,,2028.14,1,,2319.2,1,,,9,,http://hdl.handle.net/102.100.100/141167
NRS,MAI20180919,30,2018-09-20 10:20:00,35.19,1,,,0,,0,,0,,0,,0,,2100.59,1,,2322.89,1,,271.6,1,,
NRS,PHB20190227,75,2019-02-28 10:45:00,35.413,1,,3,1,4.9,1,0.48,1,1.01,1,0.25,1,,2077.09,1,,2327.8,1,,,9,,
NRS,PHB20190408,40,2019-04-09 09:16:00,35.455,1,,1.8,1,3.2,1,0.39,1,1.14,1,0.44,1,,2054.91,1,,2327.62,1,,,9,,
NRS,DAR20190214_0030,10,2019-02-14 10:00:00,34.106,1,,,0,,0,,0,,0,,0,,1983.91,1,,2253.19,1,,,9,,
NRS,PHB20181120,40,2018-11-21 08:45:00,,9,salinity bottle broken,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20210119,30,2021-01-19 11:30:00,35.453,1,,1.1,1,0,6,0.07,1,0.21,2,0,6,,,9,,,9,,,9,,
NRS,ROT20210121,30,2021-01-21 11:00:00,35.854,1,,,0,,0,,0,,0,,0,,,9,,,9,,183,1,,
NRS,KAI20110223,30,2011-02-23 10:45:00,,9,,,0,,0,,0,,0,,0,,2119.2,1,,2348.29,1,,,9,,
NRS,PHB20110717,60,2011-07-18 09:38:00,35.376,1,,,0,,0,,0,,0,,0,,2100.11,1,,2323.66,1,,,9,,
NRS,YON20120726,0,2012-07-26 11:15:00,35.17,1,,,0,,0,,0,,0,,0,,1987.74,1,,2284.82,1,,,9,,
NRS,MAI20110812,10,2011-08-12 11:10:00,35.203,1,,0.4,1,3.9,1,0.35,1,0.01,1,,9,,2095.04,1,,2320.4,1,,267.5,1,,
NRS,MAI20091013,50,2009-10-13 11:15:00,35.096,1,,0.5,1,2.7,1,0.38,1,0.52,2,,9,,2093.14,1,,2313.66,1,WOCE - average of duplicates,269.9,1,,
NRS,ESP20091216,48,2009-12-16 10:00:00,35.716,1,,0,1,0.1,1,0.07,1,,0,,9,,2062.94,1,,2345.49,1,,1,1,,
NRS,KAI20110427,10,2011-04-28 07:50:00,35.971,1,,,0,,0,,0,,0,,0,,2088.06,1,,2361.07,1,WOCE - average of duplicates,,9,,
NRS,ROT20100723,20,2010-07-23 12:17:00,35.504,1,,,0,,0,,0,,0,,0,,2027.43,1,,2334.03,1,,,9,,
NRS,PHB20100218,20,2010-02-20 09:20:00,35.433,1,,,0,,0,,0,,0,,0,,2026.66,1,,2321.16,1,,,9,,
NRS,MAI20120326,50,2012-03-27 10:55:00,35.436,1,,,0,,0,,0,,0,,0,,2067.43,1,,2330.02,1,,235.9,1,,http://hdl.handle.net/102.100.100/35727
NRS,NSI20111013,10,2011-10-13 10:45:00,35.52,1,,0,1,0,1,0.04,1,0.07,1,,9,,2006.36,1,,2325.5,1,,,9,,
NRS,PHB20090714,30,2009-07-15 09:30:00,35.473,1,,1.9,1,4.1,1,0.34,1,0.2,1,,9,,,9,,,9,,,9,,
NRS,NSI20110412,10,2011-04-13 09:40:00,35.298,1,,0.7,1,0,1,0.03,1,0.16,1,,9,,1977.99,1,,2313.33,1,,,9,,
NRS,NSI20110727,40,2011-07-28 09:45:00,35.637,1,,1.1,1,1.8,1,0.21,1,0.3,1,,9,,,9,,,9,,,9,,
NRS,ROT20111122,30,2011-11-22 15:23:00,35.401,1,,1.7,1,0.2,1,0.1,1,0.03,1,,9,,,9,,,9,,,9,,
NRS,KAI20111219,40,2011-12-20 09:45:00,35.652,1,,0.7,1,0.5,1,0.1,1,0.06,1,,9,,,9,,,9,,,9,,
NRS,YON20110908,20,2011-09-08 11:15:00,35.204,1,,0.3,1,0,1,0.05,1,0.04,1,,9,,1984.74,1,,2293.45,1,,,9,,
NRS,PHB20121218,60,2012-12-18 22:31:00,35.433,1,,2.7,1,7.2,1,0.6,1,0.07,1,,9,,2097.15,1,,2322.9,1,,,9,,
NRS,YON20120604,10,2012-06-04 10:45:00,35.098,1,,0.2,1,0.2,1,0.11,1,0.13,1,,9,,1968.45,1,,2279.6,1,,,9,,
NRS,MAI20130129,30,2013-01-30 10:48:00,35.117,1,,0.5,1,0,1,0.2,1,0.06,1,,9,no DO sampled,2055.55,1,,2316.01,1,,,9,,
NRS,MAI20111026,60,2011-10-26 11:15:00,35.249,1,,,0,,0,,0,,0,,0,,,9,,,9,,276.5,1,,
NRS,MAI20120119,82,2012-01-19 12:15:00,35.371,1,,,0,,0,,0,,0,,0,,2080.24,1,,2328.81,1,,232.6,1,,
NRS,KAI20101120,20,2010-11-21 05:15:00,35.895,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20101215,10,2010-12-16 08:45:00,35.195,1,,,0,,0,,0,,0,,0,,1971.18,1,,2308.19,1,,,9,,
NRS,DAR20120114_2130,0,2012-01-15 07:20:00,33.661,1,,,0,,0,,0,,0,,0,,1962.64,1,,2243.91,1,,,9,,
NRS,PHB20130422,10,2013-04-23 09:47:00,35.316,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27427
NRS,PHB20130915,25,2013-09-16 10:25:00,35.573,1,,0.7,1,1.7,1,0.16,1,,9,,9,nutrients thawed in transit,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27459
NRS,MAI20130611,0,2013-06-11 12:10:00,35.387,1,,0.4,1,2.3,1,0.32,1,0.16,1,,9,Bubble in DO flask,,9,,,9,,261.3,2,,http://hdl.handle.net/102.100.100/27070
NRS,MAI20130611,40,2013-06-11 12:10:00,35.354,1,,,0,,0,,0,,0,,0,,,9,,,9,,260.5,2,,http://hdl.handle.net/102.100.100/27073
NRS,DAR20130617_0800,10,2013-06-17 17:33:00,34.128,1,,,0,,0,,0,,0,,0,,1962.13,1,,2255.73,1,,,9,,
NRS,PHB20130915,50,2013-09-16 10:25:00,35.526,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27460
NRS,DAR20130617_1500,10,2013-06-17 15:00:00,34.123,1,,,0,,0,,0,,0,,0,,1962.89,1,,2265.16,1,,,9,,
NRS,YON20131114,10,2013-11-14 13:10:00,35.573,1,,,0,,0,,0,,0,,0,,1996.83,1,,2321.9,1,,,9,,
NRS,PHB20140427,75,2014-04-28 11:58:00,35.444,2,,,0,,0,,0,,0,,0,,2101.74,1,,2324.49,1,,,9,,http://hdl.handle.net/102.100.100/27491
NRS,DAR20140906_0930,10,2014-09-06 19:02:00,34.466,1,,5.1,1,0,1,0.22,1,0.05,1,,9,,2009.11,1,,2293.1,1,,,9,,
NRS,PHB20140612,20,2014-06-13 10:36:00,35.606,1,,0.7,1,1.1,1,0.15,1,0.14,1,,9,,2033.74,1,,2328.08,1,WOCE - average of duplicates,,9,,
NRS,ROT20131218,46,2013-12-18 10:58:00,35.488,1,,1.3,1,0.1,1,0.11,1,0.05,1,,9,,2030.06,1,,2328.31,1,WOCE - average of duplicates,,9,,
NRS,PHB20141021,0,2014-10-22 11:45:00,35.5,1,,0,1,0.1,1,0.12,1,0.88,2,,9,very high ammonias this month,2042.79,1,,2330.16,1,,,9,,http://hdl.handle.net/102.100.100/27522
NRS,MAI20140516,30,2014-05-16 11:35:00,35.357,1,,,0,,0,,0,,0,,0,,2080.42,1,,2323.46,1,,246.6,1,,
NRS,KAI20150224,40,2015-02-25 09:25:00,35.623,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20151027,0,2015-10-27 11:50:00,35.634,1,,,0,,0,,0,,0,,0,,2019.33,1,,2333.93,1,,,9,,http://hdl.handle.net/102.100.100/21970
NRS,MAI20150811,85,2015-08-12 10:10:00,35.296,1,,0.8,1,2.7,1,0.29,1,0.16,1,,9,,2103.37,1,,2328.61,1,,280.1,1,,http://hdl.handle.net/102.100.100/21909
NRS,YON20150804,20,2015-08-04 13:07:00,35.53,1,,,0,,0,,0,,0,,0,,2002.61,1,,2318.5,1,,,9,,http://hdl.handle.net/102.100.100/21989
NRS,ROT20161004,20,2016-10-04 12:30:00,35.726,1,,,0,,0,,0,,0,,0,,2055.36,1,,2345.96,1,,,9,,http://hdl.handle.net/102.100.100/34724
NRS,NSI20160120,0,2016-01-20 11:30:00,35.62,1,,,0,,0,,0,,0,,0,,2005.11,1,,2330.32,1,,,9,,http://hdl.handle.net/102.100.100/34274
NRS,PHB20160829,30,2016-08-30 09:48:00,35.662,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,MAI20160720,40,2016-07-21 10:40:00,35.232,1,,1,1,3.6,1,0.36,1,0.02,1,0.09,1,,,9,,,9,,259.5,1,,
NRS,PHB20160407,0,2016-04-08 09:23:00,,9,salinity samples lost,,0,,0,,0,,0,,0,,2026.64,1,,2336.7,1,,,9,,http://hdl.handle.net/102.100.100/34121
NRS,ROT20160223,0,2016-02-23 10:32:00,35.746,1,,1.3,1,0,6,0,6,0,6,,0,,2048.7,1,,2344,1,,,9,,http://hdl.handle.net/102.100.100/34187
NRS,DAR20160724_0430,18,2016-07-24 14:00:00,35.153,1,,4.5,1,0.2,1,0.22,1,0.21,1,0.07,1,,2032.72,1,,2322.58,4,Sediment in samples caused large variations in alkalinity; with differences in duplicates of up to 20 units.,,9,,http://hdl.handle.net/102.100.100/34777
NRS,ROT20151215,0,2015-12-15 10:02:00,35.845,1,,,0,,0,,0,,0,,0,,2040.17,1,,2344.97,1,,,9,,http://hdl.handle.net/102.100.100/34169
NRS,NSI20151216,0,2015-12-16 11:20:00,35.54,1,,,0,,0,,0,,0,,0,,1999.54,1,,2334.23,1,,,9,,http://hdl.handle.net/102.100.100/34256
NRS,PHB20160926,75,2016-09-27 08:14:00,35.415,1,,,0,,0,,0,,0,,0,,2096.86,1,,2329.09,1,,,9,,
NRS,KAI20170315,40,2017-03-15 15:15:00,36.025,4,no insert in bottle,0.8,1,1.8,1,0.31,1,0.13,1,0.12,1,,,9,,,9,,,9,,
NRS,MAI20180605,40,2018-06-06 10:49:00,35.508,1,,,0,,0,,0,,0,,0,,,9,,,9,,251,1,,
NRS,YON20170528,0,2017-05-29 09:22:00,35.293,1,,,0,,0,,0,,0,,0,,1984.65,1,,2296.47,1,,,9,,http://hdl.handle.net/102.100.100/35568
NRS,NSI20170117,10,2017-01-17 11:25:00,35.732,1,,,0,,0,,0,,0,,0,,2013.09,1,,2336.73,1,,,9,,
NRS,ROT20180328,20,2018-03-28 10:40:00,35.739,1,,,0,,0,,0,,0,,0,,2052.35,1,,2344.37,1,,,9,,
NRS,KAI20170518,0,2017-05-18 13:20:00,35.893,1,,0.5,1,0,6,0.06,1,0.12,1,0,6,,2101.94,1,,2361.44,1,,,9,,http://hdl.handle.net/102.100.100/35388
NRS,DAR20180209_0330,19,2018-02-09 13:00:00,31.005,1,,5.7,1,1.8,1,0.36,1,0.28,1,0.79,1,,1899.91,1,,2186.47,1,WOCE - average of duplicates,,9,,
NRS,MAI20180711,10,2018-07-12 09:35:00,35.293,1,,,0,,0,,0,,0,,0,,2102.56,1,,2329.2,1,,260.2,1,,
NRS,ROT20180719,10,2018-07-19 10:44:00,35.325,1,,2.1,1,0,6,0.12,1,0.06,1,,0,,,9,,,9,,225.9,1,,
NRS,NSI20181023,30,2018-10-23 11:05:00,,9,not collected,0,6,0,6,0.08,1,0.11,1,0,6,,2016.92,1,,2323.54,1,,,9,,
NRS,PHB20180528,0,2018-05-29 10:48:00,35.713,1,,1,1,1.7,1,0.24,1,1.08,1,0.49,1,,2067.99,1,,2342.9,1,,,9,,http://hdl.handle.net/102.100.100/139785
NRS,PHB20180528,25,2018-05-29 10:48:00,35.714,1,,1,1,1.7,1,0.24,1,1.33,1,0.49,1,,,9,,,9,,,9,,
NRS,YON20200116,10,2020-01-16 10:24:00,35.325,1,,0.7,1,0,6,0,6,0,6,0,6,,1982.33,1,,2312.24,1,,,9,,
NRS,MAI20200223,40,2020-02-24 11:10:00,35.567,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20190527,20,2019-05-27 10:15:00,35.664,1,,,0,,0,,0,,0,,0,,2052.22,1,,2343.36,1,,222.6,1,,
NRS,YON20201120,0,2020-11-20 11:57:00,35.364,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20191216,30,2019-12-17 09:10:00,35.641,1,,0.5,1,0,6,0.13,1,0.11,1,0,6,,,9,,,9,,,9,,
NRS,KAI20181204,0,2018-12-04 16:00:00,35.627,1,,0.2,1,0,6,0.14,1,0.78,1,0,6,,2096.45,1,,2349.14,1,,,9,,http://hdl.handle.net/102.100.100/139723
NRS,MAI20190925,50,2019-09-25 10:45:00,35.136,1,,0.3,1,3.4,1,0.43,1,1.05,1,0.21,1,,2098.51,1,,2318.23,1,WOCE - average of duplicates,284,1,,
NRS,PHB20181218,60,2018-12-18 09:57:00,35.386,1,,3.3,1,9.6,1,0.7,1,0.1,1,0,6,,2116.76,1,,2324.76,1,WOCE - average of duplicates,,9,,
NRS,ROT20181130,10,2018-11-30 10:40:00,35.786,1,,,0,,0,,0,,0,,0,,,9,,,9,,242.2,1,,
NRS,MAI20180919,60,2018-09-20 10:20:00,35.196,1,,0.6,1,3.1,1,0.37,1,0.16,1,0.25,1,,,9,,,9,,269.8,1,,
NRS,DAR20200204_0330,0,2020-02-04 13:00:00,34.307,1,,,0,,0,,0,,0,,0,,1957.99,1,,2253.14,1,,,9,,
NRS,KAI20191127,100,2019-11-27 14:50:00,36.043,1,,0.7,1,0.3,1,0.15,1,0.36,1,0,6,,2129.53,1,,2368.02,1,,,9,,http://hdl.handle.net/102.100.100/139886
NRS,KAI20191127,50,2019-11-27 14:50:00,35.79,1,,,0,,0,,0,,0,,0,,2110.42,1,,2355.39,1,,,9,,
NRS,NSI20181115,20,2018-11-15 11:20:00,,0,,0,6,0,6,0.06,1,0.67,1,0,6,,,9,,,9,,,9,,
NRS,PHB20190408,30,2019-04-09 09:16:00,35.439,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,KAI20200527,100,2020-05-28 09:35:00,,9,No salinity box; no samples (freight delays due to COVID19),,0,,0,,0,,0,,0,,2113.38,1,,2369.76,1,WOCE - average of duplicates,,9,,
NRS,PHB20181120,75,2018-11-21 08:45:00,35.361,1,,3.8,1,10.3,1,0.75,1,0.41,1,0.12,1,,,9,,,9,,,9,,
NRS,NSI20190618,10,2019-06-18 10:55:00,35.429,1,,0.3,1,0,6,0.06,1,0.75,1,0,6,,2006.27,1,,2320.93,1,,,9,,
NRS,KAI20190514,10,2019-05-14 15:50:00,35.98,1,,,0,,0,,0,,0,,0,,2101.74,1,,2367.41,1,,,9,,
NRS,PHB20200922,50,2020-09-23 09:19:00,35.405,1,,3.4,1,9.1,1,0.68,1,0.09,1,0,6,,,9,,,9,,,9,,
NRS,PHB20210421,25,2021-04-22 09:52:00,35.478,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,KAI20110123,50,2011-01-24 07:55:00,,9,,,0,,0,,0,,0,,0,,2101.65,1,,2357.26,1,WOCE - average of duplicates,,9,,
NRS,NSI20110220,50,2011-02-21 09:55:00,35.544,1,,,0,,0,,0,,0,,0,,2075.37,1,,2328.22,1,WOCE - average of duplicates,,9,,
NRS,MAI20120724,20,2012-07-24 11:05:00,35.348,1,,,0,,0,,0,,0,,0,,2097.08,1,,2328.09,1,,262,1,,http://hdl.handle.net/102.100.100/27002
NRS,NIN20121107,20,2012-11-07 04:51:00,34.917,1,,,0,,0,,0,,0,,0,,1995.61,1,,2291.62,1,,,9,,
NRS,YON20120208,26,2012-02-08 11:04:00,35.054,1,,0.2,1,0,1,0.05,1,0.08,1,,9,,1966.83,1,,2291.01,1,,,9,,
NRS,PHB20090819,50,2009-08-20 09:34:00,,9,,1.8,1,4.5,1,0.35,1,0.05,1,,9,,,9,,,9,,,9,,
NRS,MAI20090907,75,2009-09-07 11:40:00,35.219,1,,0.9,1,3,1,0.29,1,0.18,1,,9,,2099.53,1,,2321.35,1,,,9,,
NRS,MAI20091013,40,2009-10-13 11:15:00,35.094,1,,0.4,1,2.5,1,0.37,1,0.51,2,,9,,,9,,,9,,271.8,1,,
NRS,PHB20090422,60,2009-04-23 09:53:00,35.521,1,,,0,,0,,0,,0,,0,,2043.96,1,,2325.77,1,,,9,,
NRS,MAI20091111,10,2009-11-11 11:45:00,35.117,1,,,0,,0,,0,,0,,0,,2065.26,2,WOCE - questionable data,2314.05,1,,254.9,1,,
NRS,NSI20091115,0,2009-11-16 10:30:00,35.458,1,,,0,,0,,0,,0,,0,,2003.34,1,,2320.49,1,,,9,,
NRS,MAI20120326,75,2012-03-27 10:55:00,35.419,1,,,0,,0,,0,,0,,0,,2081.49,1,,2325.52,1,,226.6,1,,http://hdl.handle.net/102.100.100/35728
NRS,KAI20090601,50,2009-06-02 08:15:00,35.926,1,,,0,,0,,0,,0,,0,,2093.17,1,,2368.42,1,,,9,,
NRS,ROT20100315,10,2010-03-15 10:15:00,35.781,1,,1.7,1,0,1,0.11,1,0.06,1,,9,,,9,,,9,,,9,,
NRS,NSI20111220,10,2011-12-21 09:30:00,35.414,1,,1,1,0,1,0.06,1,0.91,1,,9,,1999.24,1,,2329.51,1,,,9,,
NRS,PHB20091011,20,2009-10-12 09:43:00,35.47,1,,0.6,1,0.3,1,0.18,1,1.07,2,,9,ammonia could be contaminated on sampling,2040.51,1,,2327.09,1,,,9,,
NRS,NSI20100711,20,2010-07-12 09:00:00,35.459,1,,0.1,1,0,1,0.14,1,0.11,1,,9,,,9,,,9,,,9,,
NRS,MAI20111214,60,2011-12-15 10:50:00,35.291,1,,1.3,1,3.8,1,0.35,1,0.07,1,,9,,,9,,,9,,242.7,1,,
NRS,MAI20110223,30,2011-02-23 11:30:00,35.256,1,,0.5,1,0.6,1,0.17,1,0,1,,9,,2060.2,1,,2318,1,,251.8,1,,
NRS,PHB20100702,50,2010-07-02 11:50:00,35.426,1,,1.6,1,3,1,0.2,1,0.89,2,,9,ammonia could be contaminated on sampling,,9,,,9,,,9,,
NRS,MAI20110407,82,2011-04-07 10:45:00,35.217,1,,0.7,1,3,1,0.3,1,0.57,1,,9,,2074.73,1,,2317.99,1,,257.4,1,,
NRS,NSI20110606,30,2011-06-06 10:15:00,35.353,1,,0.8,1,0.1,1,0.05,1,0.02,1,,9,,1991.43,1,,2315.79,1,,,9,,
NRS,NSI20120620,10,2012-06-20 10:35:00,35.389,1,,0.1,1,0,1,0.07,1,0.08,1,,9,,2002.23,1,,2317.3,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/27180
NRS,NIN20130209,50,2013-02-09 01:48:00,34.856,1,,2.6,1,0.1,1,0.04,1,0.14,1,,9,,1969.4,1,,2278.4,1,WOCE - average of duplicates,,9,,
NRS,PHB20120517,10,2012-05-18 11:05:00,35.469,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35713
NRS,NSI20091006,20,2009-10-07 09:22:00,,9,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20111018,30,2011-10-19 09:46:00,35.522,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20110623,20,2011-06-23 10:40:00,35.494,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,MAI20130807,60,2013-08-07 11:45:00,35.396,1,,,9,,9,,9,,9,,9,no nutrient sample,,9,,,9,,261.1,1,,
NRS,NSI20140213,57,2014-02-13 10:25:00,35.532,1,,,0,,0,,0,,0,,0,,2083.95,1,,2330.9,1,,,9,,
NRS,MAI20130528,60,2013-05-28 11:11:00,35.412,1,,0.6,1,2.4,1,0.27,1,0.33,1,,9,Large Bubble in DO flask,2096.98,1,,2330.24,1,,297,2,,
NRS,DAR20140906_0630,10,2014-09-06 16:05:00,34.46,1,,,0,,0,,0,,0,,0,,2011.69,1,,2291.13,1,,,9,,
NRS,PHB20140211,0,2014-02-12 12:45:00,35.611,1,,0.1,1,0,1,0.06,1,0.39,1,,9,,2030.84,1,,2336.21,1,,,9,,http://hdl.handle.net/102.100.100/21814
NRS,KAI20140122,20,2014-01-22 16:10:00,35.643,1,,0.7,1,0.1,1,4.06,1,0.12,1,,9,,,9,,,9,,,9,,
NRS,MAI20140318,85,2014-03-19 11:25:00,,9,salinity not sampled,,0,,0,,0,,0,,0,,2103.6,1,,2319.86,1,,214.8,1,,http://hdl.handle.net/102.100.100/27111
NRS,MAI20140915,0,2014-09-16 11:15:00,35.298,2,,,0,,0,,0,,0,,0,,2098.81,1,,2327.54,1,WOCE - average of duplicates,273.9,1,,http://hdl.handle.net/102.100.100/27143
NRS,NIN20130806,50,2013-08-06 14:34:00,,0,,,0,,0,,0,,0,,0,,1976.51,1,,2279.3,1,,,9,,
NRS,MAI20141127,10,2014-11-28 10:00:00,35.242,1,,0,1,0.3,1,0.22,1,0.86,2,,9,ammonia high,2096.19,1,,2323.03,1,,268,1,,http://hdl.handle.net/102.100.100/27156
NRS,NSI20150512,20,2015-05-12 11:15:00,35.492,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/21840
NRS,MAI20141029,30,2014-10-29 12:13:00,35.25,1,,,0,,0,,0,,0,,0,,2089.59,1,,2321.81,2,WOCE - questionable data,240.4,1,,
NRS,YON20150923,26,2015-09-23 14:45:00,35.778,1,,,0,,0,,0,,0,,0,,2006.52,1,,2329.09,1,,,9,,http://hdl.handle.net/102.100.100/34751
NRS,MAI20150421,10,2015-04-21 12:10:00,35.598,1,,0.8,1,0.7,1,0.14,1,0.14,1,,9,,2067.42,1,,2337.74,1,,245,1,,http://hdl.handle.net/102.100.100/21827
NRS,YON20150430,0,2015-04-30 13:25:00,35.363,1,,,0,,0,,0,,0,,0,,1974.52,1,,2310.73,1,,,9,,
NRS,NSI20150624,57,2015-06-24 11:40:00,35.617,1,,1.5,1,3.9,1,0.31,1,0.11,1,,9,,2059.49,1,,2334.94,1,,,9,,
NRS,ROT20150724,0,2015-07-24 10:42:00,35.405,1,,,0,,0,,0,,0,,0,,2026.79,1,,2324.11,1,,,9,,http://hdl.handle.net/102.100.100/21934
NRS,KAI20160915,0,2016-09-15 13:35:00,35.947,1,,,0,,0,,0,,0,,0,,2116.06,1,,2359.64,1,,,9,,
NRS,NSI20160412,10,2016-04-12 11:40:00,35.536,1,,0.6,1,0,6,0.06,1,0,6,0,6,,1991.96,1,,2326.44,1,,,9,,http://hdl.handle.net/102.100.100/34245
NRS,DAR20160724_0130,21,2016-07-24 11:01:00,35.159,1,,,0,,0,,0,,0,,0,,2034.58,1,,2325.65,4,Sediment in samples caused large variations in alkalinity; with differences in duplicates of up to 20 units.,,9,,http://hdl.handle.net/102.100.100/34774
NRS,ROT20150924,30,2015-09-24 12:10:00,35.549,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/21871
NRS,PHB20170321,100,2017-03-22 09:21:00,35.174,1,,5.2,1,13.1,1,0.93,1,0,6,0.18,1,,2128.96,1,,2314.57,1,,,9,,http://hdl.handle.net/102.100.100/35483
NRS,NSI20180320,10,2018-03-20 11:35:00,35.288,1,,0.6,1,0,6,0,6,0,6,0,6,,1976.73,1,,2311.76,1,,,9,,
NRS,NSI20180320,40,2018-03-20 11:35:00,35.531,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,KAI20170908,75,2017-09-08 16:00:00,36.077,1,,,0,,0,,0,,0,,0,,2120.71,1,,2372.14,1,,,9,,
NRS,YON20170705,20,2017-07-05 11:20:00,35.249,1,,1.3,1,0,6,0.08,1,0,6,0,6,,1984.05,1,,2292.82,1,,,9,,http://hdl.handle.net/102.100.100/35574
NRS,ROT20180221,10,2018-02-21 12:25:00,35.803,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,DAR20170203_0030,18.5,2017-02-03 10:00:00,33.162,1,,2.8,2,1.9,2,0.32,2,0.35,2,,0,,1925.52,1,,2231.28,1,,,9,,http://hdl.handle.net/102.100.100/35366
NRS,MAI20170223,50,2017-02-24 10:20:00,35.494,1,,,0,,0,,0,,0,,0,,2084.77,1,,2329.5,1,,229.5,1,,http://hdl.handle.net/102.100.100/35409
NRS,YON20180130,26,2018-01-30 11:16:00,,9,No salts results - inserts were not used to seal samples,,0,,0,,0,,0,,0,,1968.44,1,,2299.39,1,,,9,,http://hdl.handle.net/102.100.100/139995
NRS,ROT20180328,0,2018-03-28 10:40:00,35.651,1,,,0,,0,,0,,0,,0,,2046.98,1,,2339.02,1,,,9,,
NRS,ROT20180125,20,2018-01-25 11:26:00,35.72,1,,,0,,0,,0,,0,,0,,2045.67,1,,2342.54,1,,224.4,1,,http://hdl.handle.net/102.100.100/141191
NRS,NSI20170424,57,2017-04-24 11:44:00,35.641,1,,2.2,1,3,1,0.28,1,0,6,0.32,1,,2055.27,1,,2334.44,1,,,9,,
NRS,ROT20170802,40,2017-08-02 11:08:00,35.364,1,,,0,,0,,0,,0,,0,,2029.25,1,,2321.11,1,,225.6,1,,
NRS,PHB20171024,20,2017-10-25 09:40:00,35.499,1,,,0,,0,,0,,0,,0,,2052.42,1,,2333.13,1,,,9,,
NRS,PHB20170517,20,2017-05-18 09:50:00,35.819,1,,0.8,1,0.1,1,0.1,1,0.09,1,0,6,,2038.59,1,,2345.43,1,,,9,,
NRS,DAR20190214_0630,17,2019-02-14 16:00:00,34.105,1,,10.9,1,4.1,1,0.7,1,0.12,1,0.91,1,,1983.54,1,,2252.94,1,,,9,,
NRS,PHB20180724,60,2018-07-25 10:12:00,35.668,1,,1.1,1,3.2,1,0.27,1,0.06,1,0.24,1,,2075.27,1,,2337.98,1,,,9,,
NRS,NSI20181023,0,2018-10-23 11:05:00,,9,not collected,,0,,0,,0,,0,,0,,2004.66,1,,2320.34,1,,,9,,http://hdl.handle.net/102.100.100/139765
NRS,PHB20200224,50,2020-02-25 09:20:00,35.449,1,,3.5,1,9.6,1,0.71,1,0.23,1,0.14,1,,,9,,,9,,,9,,
NRS,MAI20200106,50,2020-01-07 10:20:00,35.013,1,,0.8,1,1.6,1,0.36,1,1.39,1,0.12,1,,2089.31,1,,2306.44,1,WOCE - average of duplicates,259.4,1,,
