TRIP_CODE,SAMPLE_CODE,SAMPLEDEPTH_M,SAMPLEDATELOCAL,REPLICATE,PROCHLOROCOCCUS_CELLSML,SYNECOCHOCCUS_CELLSML,PICOEUKARYOTES_CELLSML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_FLAG,PICO_COMMENTS,ANALYSIS_LOCATION,ANALYSIS_DATE,ANALYST_NAME,TEMP_THAWED_DEGC,INTERNAL_STANDARD,INSTRUMENT_BRAND_MODEL,INSTRUMENT_SERIAL_NUMBER,LASER_NM,MODE_TYPE,ANALYSIS_VOLUME_UL,FLOW_RATE_UL_PER_MIN,ANALYSIS_TIME_MINUTES,BATCH_COMMENTS
KAI20170908,NRSKAI20170908_PHYCYT075_01,75,2017-09-08 16:00:00,1,3722.22,20322.22,9777.78,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT050_01,50,2017-09-08 16:00:00,1,11110.86,24482.52,13553.43,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT000_01,0,2017-09-08 16:00:00,1,28223.19,18925.36,12331.16,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT100_01,100,2017-09-08 16:00:00,1,2773.33,21310.37,10400,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT075_02,75,2017-09-08 16:00:00,2,3309.09,21440.15,10674.12,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT050_02,50,2017-09-08 16:00:00,2,10633.71,24607.49,13269.41,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT000_02,0,2017-09-08 16:00:00,2,16409.84,18879.6,11105.65,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT010_02,10,2017-09-08 16:00:00,2,9321.61,20776.26,12770.47,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT100_02,100,2017-09-08 16:00:00,2,2809.72,22370.83,10811.11,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT020_02,20,2017-09-08 16:00:00,2,9927.27,20865.66,11869.07,5,5,5,,CSIRO,2017-09-25 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20170908,NRSKAI20170908_PHYCYT075_03,75,2017-09-08 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20170908,NRSKAI20170908_PHYCYT020_03,20,2017-09-08 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20170908,NRSKAI20170908_PHYCYT100_03,100,2017-09-08 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20170908,NRSKAI20170908_PHYCYT050_03,50,2017-09-08 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20170908,NRSKAI20170908_PHYCYT000_03,0,2017-09-08 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20170908,NRSKAI20170908_PHYCYT010_03,10,2017-09-08 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20171129,NRSKAI20171129_PHYCYT050_01,50,2017-11-29 15:20:00,1,34459.76,50400.7,10147.55,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT075_01,75,2017-11-29 15:20:00,1,17466.27,6505.11,4008.65,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT100_01,100,2017-11-29 15:20:00,1,15539.18,4869.3,3671.93,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT020_01,20,2017-11-29 15:20:00,1,56379.56,25803.56,10879.56,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT010_01,10,2017-11-29 15:20:00,1,54882.68,21265.95,8567.26,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT000_01,0,2017-11-29 15:20:00,1,51712.85,16165.6,9818.74,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT020_02,20,2017-11-29 15:20:00,2,52889.85,25415.09,11421.81,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT050_02,50,2017-11-29 15:20:00,2,30892.11,49473.49,10119.98,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT000_02,0,2017-11-29 15:20:00,2,49751.26,14006.19,8479.55,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT075_02,75,2017-11-29 15:20:00,2,17720.59,6589.66,4035.73,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT010_02,10,2017-11-29 15:20:00,2,59230.43,17866.79,8559.97,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT100_02,100,2017-11-29 15:20:00,2,16218.22,5136.44,3670.33,1,1,1,,CSIRO,2018-02-22 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20171129,NRSKAI20171129_PHYCYT075_03,75,2017-11-29 15:20:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20171129,NRSKAI20171129_PHYCYT010_03,10,2017-11-29 15:20:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20171129,NRSKAI20171129_PHYCYT000_03,0,2017-11-29 15:20:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20171129,NRSKAI20171129_PHYCYT100_03,100,2017-11-29 15:20:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20171129,NRSKAI20171129_PHYCYT050_03,50,2017-11-29 15:20:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20171129,NRSKAI20171129_PHYCYT020_03,20,2017-11-29 15:20:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180307,NRSKAI20180307_PHYCYT000_01,0,2018-03-07 12:35:00,1,16538.89,54010.19,9581.48,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT010_01,10,2018-03-07 12:35:00,1,12672.59,49993.83,10549.26,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT100_01,100,2018-03-07 12:35:00,1,21721.15,9605.56,5703.02,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT050_01,50,2018-03-07 12:35:00,1,9885.42,18714.58,11510.42,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT075_01,75,2018-03-07 12:35:00,1,27185.7,20512.37,8677.97,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT020_01,20,2018-03-07 12:35:00,1,10627.66,43763.53,20222.22,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT000_02,0,2018-03-07 12:35:00,2,17160.8,63868.52,10349.85,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT010_02,10,2018-03-07 12:35:00,2,11986.08,51978.96,10827.72,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT020_02,20,2018-03-07 12:35:00,2,10011.11,50133.33,21455.56,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT050_02,50,2018-03-07 12:35:00,2,9869.52,20320.65,10451.13,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT075_02,75,2018-03-07 12:35:00,2,32897.22,13758.33,7899.31,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT100_02,100,2018-03-07 12:35:00,2,21593.22,12090.49,5278.34,1,1,1,,CSIRO,2018-03-27 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180307,NRSKAI20180307_PHYCYT000_03,0,2018-03-07 12:35:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180307,NRSKAI20180307_PHYCYT075_03,75,2018-03-07 12:35:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180307,NRSKAI20180307_PHYCYT100_03,100,2018-03-07 12:35:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180307,NRSKAI20180307_PHYCYT020_03,20,2018-03-07 12:35:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180307,NRSKAI20180307_PHYCYT010_03,10,2018-03-07 12:35:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180307,NRSKAI20180307_PHYCYT050_03,50,2018-03-07 12:35:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180515,NRSKAI20180515_PHYCYT100_01,100,2018-05-16 08:55:00,1,14522.42,9386.33,6236.68,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT075_01,75,2018-05-16 08:55:00,1,14620.85,8151.52,4581.32,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT050_01,50,2018-05-16 08:55:00,1,18572.01,12057.02,5398.95,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT020_01,20,2018-05-16 08:55:00,1,17151.09,17680.27,7257.32,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT010_01,10,2018-05-16 08:55:00,1,19815.89,18266.15,7748.7,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT000_01,0,2018-05-16 08:55:00,1,19459.12,18486.16,8212.89,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT075_02,75,2018-05-16 08:55:00,2,15186.11,8545.83,4180.56,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT000_02,0,2018-05-16 08:55:00,2,19347.75,19894.29,7779.18,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT050_02,50,2018-05-16 08:55:00,2,18633.33,12196.53,5371.53,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT010_02,10,2018-05-16 08:55:00,2,19969.44,19183.02,8088.89,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT100_02,100,2018-05-16 08:55:00,2,14610.09,10203.87,6215.09,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT020_02,20,2018-05-16 08:55:00,2,16889.95,18331.88,7851.5,1,1,1,,CSIRO,2018-08-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180515,NRSKAI20180515_PHYCYT100_03,100,2018-05-16 08:55:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180515,NRSKAI20180515_PHYCYT075_03,75,2018-05-16 08:55:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180515,NRSKAI20180515_PHYCYT000_03,0,2018-05-16 08:55:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180515,NRSKAI20180515_PHYCYT050_03,50,2018-05-16 08:55:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180515,NRSKAI20180515_PHYCYT010_03,10,2018-05-16 08:55:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180515,NRSKAI20180515_PHYCYT020_03,20,2018-05-16 08:55:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180820,NRSKAI20180820_PHYCYT020_01,20,2018-08-21 08:15:00,1,16473.16,94453.68,14894.01,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT010_01,10,2018-08-21 08:15:00,1,22412.96,92059.26,14913.89,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT000_01,0,2018-08-21 08:15:00,1,27516.67,87340.74,13108.33,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT100_01,100,2018-08-21 08:15:00,1,15844.44,69811.11,13944.44,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT050_01,50,2018-08-21 08:15:00,1,15598.38,92715.48,17098,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT075_01,75,2018-08-21 08:15:00,1,14492.59,72223.78,13709.8,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT075_02,75,2018-08-21 08:15:00,2,17357.41,75170.49,13784.81,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT050_02,50,2018-08-21 08:15:00,2,15871.04,85319.6,14757.68,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT010_02,10,2018-08-21 08:15:00,2,18711.37,88977.78,14469.35,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT000_02,0,2018-08-21 08:15:00,2,22946.27,92986.54,15190.46,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT020_02,20,2018-08-21 08:15:00,2,18337.88,92206.44,15063.26,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT100_02,100,2018-08-21 08:15:00,2,15582.35,71811.36,14234.2,1,1,1,,CSIRO,2019-02-26 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
KAI20180820,NRSKAI20180820_PHYCYT050_03,50,2018-08-21 08:15:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180820,NRSKAI20180820_PHYCYT010_03,10,2018-08-21 08:15:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180820,NRSKAI20180820_PHYCYT075_03,75,2018-08-21 08:15:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180820,NRSKAI20180820_PHYCYT000_03,0,2018-08-21 08:15:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180820,NRSKAI20180820_PHYCYT100_03,100,2018-08-21 08:15:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20180820,NRSKAI20180820_PHYCYT020_03,20,2018-08-21 08:15:00,3,,,,0,0,0,,,,,,,,,,,,,,
KAI20181204,NRSKAI20181204_PHYCYT075_01,75,2018-12-04 16:00:00,1,1367.97,13203.92,7375.16,1,1,1,,CSIRO,2019-09-11 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
KAI20181204,NRSKAI20181204_PHYCYT010_01,10,2018-12-04 16:00:00,1,1882.07,22905.17,4915.4,1,1,1,,CSIRO,2019-09-11 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
