"TripCode","StationName","StationCode","Longitude","Latitude","SampleDateLocal","Biomass_mgm3","AshFreeBiomass_mgm3","Secchi_m","Year","Month","Day","Time_24hr","ZoopAbundance_m3","CopeAbundance_m3","AvgTotalLengthCopepod_mm","HerbivoreCarnivoreCopepodRatio","NoCopepodSpecies_Sample","ShannonCopepodDiversity","CopepodEvenness","PhytoBiomassCarbon_pgL","PhytoAbund_CellsL","DiatomDinoflagellateRatio","AvgCellVol_um3","NoPhytoSpecies_Sample","ShannonPhytoDiversity","PhytoEvenness","NoDiatomSpecies_Sample","ShannonDiatomDiversity","DiatomEvenness","NoDinoSpecies_Sample","ShannonDinoDiversity","DinoflagellateEvenness","CTDTemperature_degC","CTDSalinity_psu","CTDChlF_mgm3","MLDtemp_m","MLDsal_m","DCM_m","Silicate_umolL","Phosphate_umolL","Ammonium_umolL","Nitrate_umolL","Nitrite_umolL","Oxygen_umolL","DIC_umolkg","TAlkalinity_umolkg","Salinity_psu","PigmentChla_mgm3"
"MAI20110812","Maria Island","MAI","148.23333","-42.59667",2011-08-12,"0.65421","","21","2011","8","12","10:55:00","138.5065","116.9938","1.07933286208329","","23","2.62589150253017","0.83747292187303","13840272.7698676","277820","0.925765322632839","914.324541501692","19","1.96698256829734","0.668033055605785","15","1.91211370664853","0.706085029690467","3","1.03972077083992","0.946394630357186","12.2426076923077","35.1974538461538","0.107892307692308","78","78","23","0.5","0.354444444444444","0.02","4.06666666666667","","267.211111111111","2096.59666666667","2321","35.2007777777778","0.252"
"MAI20111005","Maria Island","MAI","148.23333","-42.59667",2011-10-05,"11.93507","","10","2011","10","5","12:24:00","630.2223","373.8393","1.03469580111026","","16","2.48727669837785","0.897095439517099","27078109.5086563","582012","0.668716556185608","924.312429554717","19","2.45529793935285","0.833876319640332","17","2.40471961324305","0.848760513671834","1","0","","12.8681307692308","35.3043538461538","0.236730769230769","54","41","53","1.12222222222222","0.367777777777778","0.221111111111111","3.44444444444444","","270.933333333333","2094.58833333333","2325.09","35.2994444444444","0.728"
"MAI20111026","Maria Island","MAI","148.23333","-42.59667",2011-10-26,"14.92326","","13","2011","10","26","11:00:00","1483.7804","659.3762","1.08875987789672","","14","1.96935826280233","0.746235498828454","101727419.530361","722028","0.989039563396677","4011.96006276765","17","0.962530787076032","0.339731135706854","14","0.955192501482937","0.361944581788298","2","0.299043245990279","0.431428208001514","13.1105769230769","35.2309076923077","0.440730769230769","76","20","","0.244444444444444","0.226666666666667","0.335555555555556","0.466666666666667","","279.222222222222","2081.08","2326.064","35.24475","1.476"
"MAI20111214","Maria Island","MAI","148.23333","-42.59667",2011-12-15,"6.97538","","9","2011","12","15","10:35:00","271.8534","245.3312","1.53127923394986","","22","1.88200139581228","0.608856534392645","20673127.0466717","933882","0.328226154510142","233.430961416967","7","1.37345065439812","0.705814014621841","6","1.31364811133767","0.733160970486528","1","0","","15.4565307692308","35.3732307692308","0.486938461538462","44","25","44","1.02222222222222","0.233333333333333","0.108888888888889","1.88888888888889","","250.2625","2081.16166666667","2327.8","35.3284444444444","0.856"
"MAI20120119","Maria Island","MAI","148.23333","-42.59667",2012-01-19,"12.92524","","15","2012","1","19","12:00:00","1250.9726","669.6903","1.0616832049083","","13","1.53464876909394","0.598315426629997","14023979.2722024","586608","0.710356230272058","276.523861624799","11","1.91991153745425","0.800665299787549","10","1.8460747307769","0.80174006875744","1","0","","17.5180384615385","35.4818230769231","0.236876923076923","35","39","25","0.488888888888889","0.132222222222222","0.224444444444444","0.766666666666667","","244.655555555556","2065.21","2331.25","35.4538888888889","0.977"
"MAI20120222","Maria Island","MAI","148.23333","-42.59667",2012-02-22,"2.52846","","15","2012","2","22","11:00:00","476.14","415.5174","1.04536506293118","","16","2.00461144777878","0.723010748654922","11666380.4631904","479781","0.38173018753781","327.055174694288","8","1.55263216765886","0.746658242868707","6","1.4804108478412","0.826233025841913","2","0.693147180559945","1","17.9420615384615","35.5207230769231","0.226892307692308","33","33","21","1.45555555555556","0.293333333333333","0.105555555555556","3.7","","227.044444444444","2085.68833333333","2328.525","35.4383333333333","1.196"
"MAI20120326","Maria Island","MAI","148.23333","-42.59667",2012-03-27,"3.88994","","22","2012","3","27","10:40:00","357.1688","246.6586","0.866685459173124","","22","2.43692986855002","0.788384470715494","7745814.30729423","152407","0.703933747412008","765.507112468587","10","2.06933409429807","0.898700378367914","10","2.06933409429807","0.898700378367914","","","","17.1668846153846","35.4339461538462","0.146530769230769","44","72","54","0.422222222222222","0.188888888888889","0.0922222222222222","1.62222222222222","","236.366666666667","2068.63333333333","2328.60666666667","35.4307777777778","0.365"
"MAI20120412","Maria Island","MAI","148.23333","-42.59667",2012-04-12,"2.34723","","12","2012","4","12","10:45:00","164.8804","80.009","1.10345149295704","","15","2.07061786827007","0.764615762081258","11345987.3641047","448347","0.858898054366364","265.33155303816","8","0.143190738261122","0.0688601893301835","7","0.129841387633406","0.0667252738757956","","","","16.1387846153846","35.4108461538462","0.340984615384615","31","16","18","0.6","0.225555555555556","0.111111111111111","1.66666666666667","","239.766666666667","2078.23166666667","2325.89666666667","35.411","0.655"
"MAI20120724","Maria Island","MAI","148.23333","-42.59667",2012-07-24,"1.76815","","19","2012","7","24","10:50:00","205.9376","192.4166","1.02043188061737","","21","2.42589885156909","0.796807677128858","348529.467186694","23125","0.0476190476190476","118.577231927928","1","0","","","","","","","","12.1811","35.2793307692308","0.1627","66","71","26","1.78888888888889","0.161111111111111","0.07","2.91111111111111","","261.933333333333","2096.04714285714","2328.36857142857","35.3471111111111","0.363"
"MAI20120820","Maria Island","MAI","148.23333","-42.59667",2012-08-20,"1.94939","","15","2012","8","20","11:15:00","191.4022","161.344","1.17950546967969","","17","2.02255690731174","0.713873846300651","1501562.05978825","32510","0.463350785340314","1231.88620783349","5","1.42706104338072","0.886682880001534","3","1.03972077083992","0.946394630357186","1","0","","12.1811","35.2793307692308","0.1627","66","71","26","0.788888888888889","0.315555555555556","0.126666666666667","3.16666666666667","","269.566666666667","2097.90285714286","2322.95571428571","35.2802222222222","0.408"
"MAI20121002","Maria Island","MAI","148.23333","-42.59667",2012-10-02,"11.35158","","15","2012","10","2","10:15:00","892.0368","574.6521","1.12823858470194","","18","2.17200445142667","0.751461968687248","6574947.34758447","10085","0.922048997772829","18687.5347230995","12","2.07579695198537","0.835362146164511","12","2.07579695198537","0.835362146164511","","","","12.0259384615385","35.0520846153846","0.205230769230769","60","14","18","1","0.413333333333333","0.316666666666667","4.11111111111111","","272","2094.97857142857","2312.97571428571","35.090125","0.577"
"MAI20121017","Maria Island","MAI","148.23333","-42.59667",2012-10-18,"22.72084","","13","2012","10","18","10:52:00","1113.9411","602.9428","1.03522048028437","","15","1.77725698428089","0.656286572367649","122663645.465008","498528.95","0.919278275757685","6062.99347268701","12","2.0140943743149","0.810531202243243","10","1.91638641035702","0.832276043212435","1","0","","12.2371538461538","35.0278230769231","0.64","80","13","15","0.444444444444444","0.421111111111111","0.378888888888889","3.44444444444444","","279.322222222222","2088.96666666667","2312.69","35.0642222222222","1.533"
"MAI20121112","Maria Island","MAI","148.23333","-42.59667",2012-11-13,"17.11135","","10","2012","11","13","10:45:00","761.7824","674.8478","1.39340608949159","","18","1.57300285268369","0.544221638059682","2573740.18552421","158060","0.236641221374046","161.132816720444","5","0.997392859477046","0.619715027073395","4","1.2498367981128","0.901566675278939","","","","13.3169769230769","35.0443153846154","0.403430769230769","47","11","21","1.24444444444444","0.334444444444444","0.417777777777778","1.83333333333333","","270.988888888889","2079.74833333333","2308.82166666667","35.0495555555556","1.532"
"MAI20130129","Maria Island","MAI","148.23333","-42.59667",2013-01-30,"18.95908","","10","2013","1","30","10:33:00","652.7454","543.7088","1.21585343845823","","4","0.897884680112858","0.647686887644497","17595377.1886716","534000","0.634382566585956","553.707337375156","5","1.24766590361935","0.775218412577589","4","1.16132563695186","0.83771936864383","","","","16.1675692307692","35.1099461538462","0.545315384615385","57","23","21","0.566666666666667","0.244444444444444","0.16","0.3","","","2063.55666666667","2316.82333333333","35.1347777777778","1.757"
"MAI20130214","Maria Island","MAI","148.23333","-42.59667",2013-02-14,"9.89238","","18","2013","2","14","11:00:00","824.8336","560.299","0.93504854907826","","11","1.53646307229911","0.640754869375944","32038938.2609197","27224.97","0.938162832172629","39475.3421163378","7","1.50867639124086","0.775306296631057","7","1.50867639124086","0.775306296631057","","","","16.1675692307692","35.1099461538462","0.545315384615385","57","23","21","0.755555555555556","0.287777777777778","0.32","0.888888888888889","","247.266666666667","2069.55666666667","2325.73666666667","33.7898888888889","0.081"
"MAI20130313","Maria Island","MAI","148.23333","-42.59667",2013-03-14,"4.51764","","15","2013","3","14","10:00:00","523.8173","321.5841","0.83872852233677","","14","1.80082693508706","0.682375071916152","43240004.031791","39967.45","0.964705921366796","36557.628461719","9","1.37319396232367","0.62496750513707","8","1.31446307342387","0.632123119153426","","","","17.4810538461538","35.2695769230769","0.325253846153846","51","61","21","1.05555555555556","0.326666666666667","0.0788888888888889","2.02222222222222","","239.866666666667","2074.625","2322.06","35.2545555555556",""
"MAI20130424","Maria Island","MAI","148.23333","-42.59667",2013-04-24,"8.31689","","15","2013","4","24","10:50:00","1237.7116","811.1432","0.827901943824469","","19","2.15622162984194","0.732303044857924","3328889.2208855","40094.06","0.535558168102753","2065.53572485007","6","1.43066091981566","0.798467062340701","5","1.19878095984506","0.744844489236637","","","","16.4933923076923","35.3615307692308","0.177515384615385","76","75","76","0.244444444444444","0.232222222222222","0.416666666666667","1.06666666666667","","238.071428571429","2071.35333333333","2326.88166666667","35.356","0.378"
"MAI20130528","Maria Island","MAI","148.23333","-42.59667",2013-05-28,"","","19","2013","5","28","10:56:00","","","","","","","","15112544.103769","380751.22","0.0559687649036187","641.542233988275","9","1.88587411634081","0.858298298586812","5","1.49979493030064","0.931874984871188","2","0.636514168294813","0.918295834054489","15.0770692307692","35.3958461538462","0.211292307692308","78","17","44","0.577777777777778","0.282222222222222","0.0455555555555556","2.37777777777778","","264.5","2096.08714285714","2330.27571428571","35.4114444444444","0.437"
"MAI20130611","Maria Island","MAI","148.23333","-42.59667",2013-06-11,"2.9926","","21","2013","6","11","11:55:00","1726.1654","1483.0435","0.693241433916133","","19","2.62633553793993","0.891964668489558","1656927.29580214","47570.56","0.170842718687359","337.263204719679","6","1.4729262975491","0.822055818788935","1","0","","3","0.995026990179521","0.905712598013837","14.5064846153846","35.3470153846154","0.2054","77","56","28","0.355555555555556","0.326666666666667","0.101111111111111","2.3","","260.944444444444","","","35.3696666666667","0.242"
"MAI20130807","Maria Island","MAI","148.23333","-42.59667",2013-08-07,"2.81431","","18","2013","8","7","11:30:00","638.1095","410.2132","0.913275961134356","","23","2.59080803644783","0.826283787508149","9934031.06438822","55570.06","0.564198268738618","6205.39383832365","15","2.34160863881861","0.864684354029164","12","2.09674576399455","0.843792568293636","","","","13.2726692307692","35.4175769230769","0.187361538461538","75","59","19","0.8875","0.24125","0.07625","2","","261.288888888889","2096.814","2334.918","35.4093333333333","0.457"
"MAI20130821","Maria Island","MAI","148.23333","-42.59667",2013-08-21,"0.67632","","17","2013","8","21","11:21:00","73.941","60.077","1.06084991760574","","23","2.56164102305223","0.816981581416545","7170853.95556074","112659.52","0.919884431957692","1328.65059812744","12","1.88406127028595","0.758202031632331","7","1.47991856032581","0.760527694993661","3","0.994891919571363","0.905589651447927","13.2294076923077","35.4095538461538","0.201","80","60","30","0.811111111111111","0.205555555555556","0.0288888888888889","1.83333333333333","","260.877777777778","2094.888","2331.82","35.4204444444444","0.403"
"MAI20130924","Maria Island","MAI","148.23333","-42.59667",2013-09-24,"0.21723","","14","2013","9","24","11:40:00","359.5252","262.2768","1.00249993899575","","22","2.66707456448018","0.862839836309103","46988780.3256485","134442","0.29840848806366","11323.5637754596","7","1.57849336741834","0.811185124957933","3","0.79026796807459","0.719332904088177","2","0.598269588585257","0.863120568566631","13.2727571428571","35.3202714285714","0.521114285714286","74","74","21","0.955555555555556","0.221111111111111","0.0433333333333333","2.47777777777778","","264.444444444444","2093.72833333333","2325.40166666667","35.3134444444444","1.086"
"MAI20131117","Maria Island","MAI","148.23333","-42.59667",2013-11-18,"8.51622","","17","2013","11","18","10:50:00","1567.4486","427.7029","0.919916057384694","","10","2.07383109977636","0.900653403032225","98875645.619754","238584.81","0.447494184385585","13210.9055458785","15","2.04062981647799","0.753542092996441","8","1.48330112651106","0.713317059787506","7","1.56042048064961","0.801897498405644","14.4056054755043","35.2954317002882","6.46412103746398","42.593","27.117","46.791","0.822222222222222","0.16","0.20625","0.777777777777778","","267.211111111111","2088.475","2327.37166666667","35.2906666666667","0.303"
"MAI20131217","Maria Island","MAI","148.23333","-42.59667",2013-12-17,"19.56467","","16","2013","12","17","11:05:00","6893.61","375.7339","0.684985380611119","","13","2.19440264834121","0.855534493091495","332710474.793381","200929.63","0.871016265918296","53883.6162430635","10","1.42955117340361","0.620846186207505","7","1.30555037355943","0.670920172852398","2","0.657317036651165","0.948308029068465","15.5063615384615","35.1774615384615","0.0806076923076923","22","11","39","0.544444444444445","0.147777777777778","0.281428571428571","0.355555555555556","","261.833333333333","2077.29666666667","2320.48","35.2272222222222","0.525"
"MAI20140205","Maria Island","MAI","148.23333","-42.59667",2014-02-05,"21.86546","","17","2014","2","5","11:05:00","1509.1384","547.5084","0.733710717497668","","10","1.40294303073769","0.609290416674002","44228639.5796185","209880.31","0.610189680196186","6311.64805819275","12","1.22025623130496","0.491067232408537","7","0.888997147362072","0.456854160400806","4","1.38198648672552","0.996892525487231","16.1854","35.2783","0.1202","33","44","34","0.933333333333333","0.216666666666667","0.152222222222222","1.03333333333333","","245.966666666667","2080.18833333333","2323.21","35.2507777777778","0.72"
"MAI20140318","Maria Island","MAI","148.23333","-42.59667",2014-03-19,"41.08258","","14","2014","3","19","10:55:00","1421.5988","1268.3586","1.12072479029196","","17","1.05995798079619","0.374118660361341","24648264.5140869","715253.47","0.133338155515371","366.203289261418","2","0.636497454577374","0.918271721257226","1","0","","","","","17.3337","35.42715","0.32655","44","23","22","1.21111111111111","0.245555555555556","0.0888888888888889","2.04444444444444","","232.877777777778","2082.01166666667","2326.28666666667","35.3928333333333","0.896"
