StationCode,SampleDateLocal,SampleDepth_m,Nitrate_umolL,Silicate_umolL,Phosphate_umolL,Salinity_psu,Temperature_degC,SOI
MAI,1976-03-11,0,0.6,1.3,,35.465,17.28,13.2
MAI,1976-03-11,10,0.3,1,,35.472,16.97,13.2
MAI,1976-03-11,20,0.1,1,,35.461,16.87,13.2
MAI,1976-03-11,30,0.4,1,,35.461,16.87,13.2
MAI,1976-03-11,40,0.8,1.1,,35.448,16.76,13.2
MAI,1976-03-11,50,1,1.1,,35.435,16.65,13.2
MAI,1976-04-05,0,0.5,1.9,,35.435,16.9,1.2
MAI,1976-04-05,10,0.4,1.7,,35.435,16.9,1.2
MAI,1976-04-05,20,0.4,1.8,,35.44,16.89,1.2
MAI,1976-04-05,30,0.6,2.1,,35.438,16.84,1.2
MAI,1976-04-05,40,0.8,2.4,,35.448,16.8,1.2
MAI,1976-04-05,50,1.1,2.9,,35.458,16.74,1.2
MAI,1976-05-05,0,1.7,1.4,,35.3,15.44,2.1
MAI,1976-05-05,10,1.4,1.2,,35.24,15.08,2.1
MAI,1976-05-05,20,1.4,1.4,,35.23,14.93,2.1
MAI,1976-05-05,30,1.4,1.3,,35.23,14.88,2.1
MAI,1976-05-05,40,1.3,1.2,,35.234,14.88,2.1
MAI,1976-05-05,50,1.2,1.3,,35.263,14.93,2.1
MAI,1976-06-11,0,1.9,1.6,,35.18,13.31,0.2
MAI,1976-06-11,10,2.1,1.4,,35.234,13.31,0.2
MAI,1976-06-11,20,2.2,1.6,,35.241,13.32,0.2
MAI,1976-06-11,30,2.1,1.6,,35.248,13.27,0.2
MAI,1976-06-11,40,2.1,1.6,,35.259,13.27,0.2
MAI,1976-06-11,50,2.2,1.7,,35.278,13.16,0.2
MAI,1976-07-04,0,2.3,1.4,,35.178,12.7,-12.8
MAI,1976-07-04,10,2.4,1.4,,35.179,12.68,-12.8
MAI,1976-07-04,20,2.3,1.4,,35.179,12.68,-12.8
MAI,1976-07-04,30,2.4,1.4,,35.178,12.68,-12.8
MAI,1976-07-04,40,2.3,1.3,,35.178,12.67,-12.8
MAI,1976-07-04,50,2.4,1.5,,35.178,12.68,-12.8
MAI,1976-08-08,0,2.9,1.8,,35.155,11.85,-12.1
MAI,1976-08-08,10,2.8,1.7,,35.155,11.84,-12.1
MAI,1976-08-08,20,2.8,1.4,,35.151,11.79,-12.1
MAI,1976-08-08,30,2.7,1.6,,35.148,11.79,-12.1
MAI,1976-08-08,40,2.9,1.9,,35.15,11.79,-12.1
MAI,1976-08-08,50,2.7,1.9,,35.148,11.75,-12.1
MAI,1976-09-03,0,4.2,2.1,,35.122,11.73,-13
MAI,1976-09-03,10,4.1,2,,35.125,11.62,-13
MAI,1976-09-03,20,5.1,2.1,,35.114,11.57,-13
MAI,1976-09-03,30,4.5,1.9,,35.112,11.52,-13
MAI,1976-09-03,40,4.2,2,,,11.52,-13
MAI,1976-09-03,50,4.3,1.9,,35.116,11.52,-13
MAI,1976-10-11,0,1.5,1.9,,35.115,11.93,3
MAI,1976-10-11,10,1.3,1.6,,35.103,11.88,3
MAI,1976-10-11,20,1.3,1.5,,35.107,11.83,3
MAI,1976-10-11,30,1.2,1.5,,35.086,11.83,3
MAI,1976-10-11,40,1.2,1.5,,35.067,11.84,3
MAI,1976-10-11,50,1.2,1.3,,35.038,11.78,3
MAI,1976-11-07,0,0.4,,,35.135,12.84,9.8
MAI,1976-11-07,10,0.5,1,,35.131,12.79,9.8
MAI,1976-11-07,20,0.5,1,,35.133,12.79,9.8
MAI,1976-11-07,30,0.6,,,35.128,12.8,9.8
MAI,1976-11-07,40,0.8,1.3,,35.132,12.8,9.8
MAI,1976-11-07,50,1.4,1.5,,35.14,12.75,9.8
MAI,1976-12-10,0,,1.5,,35.212,14.32,-3
MAI,1976-12-10,10,0.7,2.1,,35.201,13.86,-3
MAI,1976-12-10,20,1.7,2.1,,35.192,13.7,-3
MAI,1976-12-10,30,3.4,2.3,,35.192,13.6,-3
MAI,1976-12-10,40,4,2,,35.196,13.5,-3
MAI,1976-12-10,50,4.6,2.9,,35.189,13.3,-3
MAI,1977-01-12,0,0.1,,,35.134,16.14,-4
MAI,1977-01-12,10,0.3,,,35.173,15.48,-4
MAI,1977-01-12,20,0.2,,,35.142,15.48,-4
MAI,1977-01-12,30,0.3,,,35.212,15.43,-4
MAI,1977-01-12,40,0.3,1,,35.279,15.43,-4
MAI,1977-01-12,50,0.4,1.1,,35.226,15.22,-4
MAI,1977-02-04,0,0.6,1.4,,35.198,17.3,7.7
MAI,1977-02-04,10,0.9,1.2,,35.231,16.89,7.7
MAI,1977-02-04,20,0.3,1.3,,35.343,16.79,7.7
MAI,1977-02-04,30,0.2,1.2,,35.318,16.69,7.7
MAI,1977-02-04,40,0.1,1.2,,35.282,16.54,7.7
MAI,1977-02-04,50,0.2,1.2,,35.292,16.03,7.7
MAI,1977-03-03,0,3.1,1.6,,35.469,,-9.5
MAI,1977-03-03,10,1.8,1.4,,35.469,17.92,-9.5
MAI,1977-03-03,20,1.3,1.4,,35.468,,-9.5
MAI,1977-03-03,30,0.6,1.9,,35.368,17.31,-9.5
MAI,1977-03-03,40,0.5,1.8,,35.326,16.9,-9.5
MAI,1977-03-03,50,0,2.2,,35.327,16.85,-9.5
MAI,1977-04-05,0,0.7,1.6,,35.426,17.12,-9.6
MAI,1977-04-05,10,0.6,2,,35.423,17.12,-9.6
MAI,1977-04-05,20,0.7,1.9,,35.413,17.02,-9.6
MAI,1977-04-05,30,0.6,1.7,,35.432,17.02,-9.6
MAI,1977-04-05,40,0.7,1.5,,35.429,17.02,-9.6
MAI,1977-04-05,50,0.9,1.5,,35.438,,-9.6
MAI,1977-05-03,0,1.8,2.1,,35.252,14.97,-11.4
MAI,1977-05-03,10,1.5,2.4,,35.286,14.82,-11.4
MAI,1977-05-03,20,1.6,2.2,,35.314,14.82,-11.4
MAI,1977-05-03,30,1.3,2.7,,35.337,14.83,-11.4
MAI,1977-05-03,40,1.9,3.4,,35.298,14.73,-11.4
MAI,1977-05-03,50,1.1,2.2,,35.307,14.67,-11.4
MAI,1977-06-05,0,2,2.5,,35.174,13.27,-17.7
MAI,1977-06-05,10,1.8,2.4,,35.145,13.21,-17.7
MAI,1977-06-05,20,1.8,2.2,,35.144,13.21,-17.7
MAI,1977-06-05,30,1.9,2.6,,35.192,13.23,-17.7
MAI,1977-06-05,40,1.7,2.8,,35.251,13.17,-17.7
MAI,1977-06-05,50,1.8,3.2,,35.246,13.07,-17.7
MAI,1977-07-10,0,2,1.9,,35.134,12.54,-14.7
MAI,1977-07-10,10,2.2,1.9,,35.136,12.54,-14.7
MAI,1977-07-10,20,2.3,2.2,,35.135,12.43,-14.7
MAI,1977-07-10,30,2,2.1,,35.131,12.43,-14.7
MAI,1977-07-10,40,2.1,2,,35.142,12.42,-14.7
MAI,1977-07-10,50,2.2,2.8,,35.141,12.36,-14.7
MAI,1977-08-03,0,2.2,1.8,,35.173,11.98,-12.1
MAI,1977-08-03,10,2.5,1.6,,35.196,11.98,-12.1
MAI,1977-08-03,20,2.2,1.8,,35.167,11.98,-12.1
MAI,1977-08-03,30,2.5,1.6,,35.166,11.93,-12.1
MAI,1977-08-03,40,2.4,1.7,,35.152,11.83,-12.1
MAI,1977-08-03,50,2.6,1.9,,35.148,11.82,-12.1
MAI,1977-09-02,0,1.2,,,,11.59,-9.4
MAI,1977-09-02,10,1.2,,,35.154,11.54,-9.4
MAI,1977-09-02,20,1.3,1,,35.144,11.44,-9.4
MAI,1977-09-02,30,1.2,1,,35.148,11.44,-9.4
MAI,1977-09-02,40,1.5,1.2,,35.167,11.44,-9.4
MAI,1977-09-02,50,1.2,1.4,,35.15,11.43,-9.4
MAI,1977-10-09,0,0.1,0.9,,35.144,12.52,-12.9
MAI,1977-10-09,10,0.1,0.8,,35.134,12.32,-12.9
MAI,1977-10-09,20,0.8,1,,35.113,11.91,-12.9
MAI,1977-10-09,30,1.1,1.6,,35.115,11.91,-12.9
MAI,1977-10-09,40,0.9,1.2,,35.125,11.91,-12.9
MAI,1977-10-09,50,1.2,1.2,,35.122,11.91,-12.9
MAI,1977-11-02,0,0.6,0.7,,35.117,12.78,-14.6
MAI,1977-11-02,10,0.7,1.1,,35.116,12.74,-14.6
MAI,1977-11-02,20,0.8,1,,35.115,12.63,-14.6
MAI,1977-11-02,30,0.8,0.7,,35.113,12.48,-14.6
MAI,1977-11-02,40,1.1,0.8,,35.108,12.39,-14.6
MAI,1977-11-02,50,1.3,0.9,,35.108,12.32,-14.6
MAI,1977-11-30,0,0.3,,,35.005,14.58,-14.6
MAI,1977-11-30,10,0.3,,,35.041,13.86,-14.6
MAI,1977-11-30,20,0.3,,,35.182,14.02,-14.6
MAI,1977-11-30,30,0.3,,,35.196,13.52,-14.6
MAI,1977-11-30,40,0.8,1.3,,35.173,13.15,-14.6
MAI,1977-11-30,50,3,1.9,,35.094,12.45,-14.6
MAI,1978-01-18,0,0.5,1.4,,35.066,15.04,-3
MAI,1978-01-18,10,0.6,1.4,,35.048,14.79,-3
MAI,1978-01-18,20,0.9,1.5,,35.045,14.63,-3
MAI,1978-01-18,30,1,1.4,,35.047,14.53,-3
MAI,1978-01-18,40,1.6,2.5,,35.039,14.02,-3
MAI,1978-01-18,50,2.2,3.3,,35.038,13.82,-3
MAI,1978-02-17,0,1.5,1.1,,34.996,16.13,
MAI,1978-02-17,10,0.5,1.1,,34.998,15.52,
MAI,1978-02-17,20,0.5,1.2,,34.998,15.52,
MAI,1978-02-17,30,1.2,1.4,,34.997,15.21,
MAI,1978-02-17,40,3,1.7,,34.883,14.19,
MAI,1978-02-17,50,5.6,2.1,,34.897,13.73,
MAI,1978-03-16,0,0,0.9,,35.162,17.23,-5.8
MAI,1978-03-16,10,0.2,1,,35.193,16.98,-5.8
MAI,1978-03-16,20,0.3,0.9,,35.116,16.12,-5.8
MAI,1978-03-16,30,0.6,1.3,,35.101,15.81,-5.8
MAI,1978-03-16,40,1.2,1.3,,35.103,15.71,-5.8
MAI,1978-03-16,50,1.5,1.7,,35.083,15.41,-5.8
MAI,1978-04-16,0,0.3,,,35.377,16.62,-7.9
MAI,1978-04-16,10,0.4,,,35.386,16.26,-7.9
MAI,1978-04-16,20,1,1.1,,35.342,16.16,-7.9
MAI,1978-04-16,30,0.9,1.3,,35.339,16.11,-7.9
MAI,1978-04-16,40,0.9,1.2,,35.333,16.11,-7.9
MAI,1978-04-16,50,1.3,1.7,,35.323,16.01,-7.9
MAI,1978-05-17,0,2.7,2.1,,35.308,14.63,16.3
MAI,1978-05-17,10,2.2,1.9,,35.31,14.58,16.3
MAI,1978-05-17,20,2.1,2.1,,35.313,14.58,16.3
MAI,1978-05-17,30,2.3,1.8,,35.313,14.58,16.3
MAI,1978-05-17,40,2.6,2,,35.313,14.58,16.3
MAI,1978-05-17,50,2.5,2.5,,35.314,14.58,16.3
MAI,1978-06-18,0,3.6,2.5,,35.082,13.04,5.8
MAI,1978-06-18,10,3.8,2.7,,35.089,13.04,5.8
MAI,1978-06-18,20,3.8,2.6,,35.094,13.04,5.8
MAI,1978-06-18,30,3.9,3,,35.088,13.04,5.8
MAI,1978-06-18,40,3.8,2.7,,35.089,13.04,5.8
MAI,1978-06-18,50,3.9,3.1,,35.093,13.04,5.8
MAI,1978-07-19,0,3.7,1.8,,35.147,11.85,6.1
MAI,1978-07-19,10,3.6,1.7,,35.147,11.8,6.1
MAI,1978-07-19,20,3.7,2.1,,35.142,11.75,6.1
MAI,1978-07-19,30,3.7,1.8,,35.135,11.7,6.1
MAI,1978-07-19,40,3.5,1.8,,35.136,11.63,6.1
MAI,1978-07-19,50,3.6,1.8,,35.133,11.53,6.1
MAI,1978-08-29,0,3.7,3.4,,35.089,11.34,1.4
MAI,1978-08-29,10,3.6,3.3,,35.086,11.24,1.4
MAI,1978-08-29,20,3.6,3.2,,35.082,11.23,1.4
MAI,1978-08-29,30,3,3.5,,35.067,11.03,1.4
MAI,1978-08-29,40,3.5,3.7,,35.067,10.97,1.4
MAI,1978-08-29,50,3.1,3.6,,35.068,10.92,1.4
MAI,1978-09-23,0,0.9,,,35.054,11.59,0.8
MAI,1978-09-23,10,1.5,0,,35.082,11.54,0.8
MAI,1978-09-23,20,1.5,0,,35.047,11.54,0.8
MAI,1978-09-23,30,1.4,0,,35.038,11.49,0.8
MAI,1978-09-23,40,1.9,0,,35.055,11.49,0.8
MAI,1978-09-23,50,1.6,0,,35.042,11.44,0.8
MAI,1978-10-19,0,4.2,1.5,,35.105,12.11,-6.2
MAI,1978-10-19,10,2.9,0.5,,35.09,12.01,-6.2
MAI,1978-10-19,20,2.5,0.4,,35.086,11.96,-6.2
MAI,1978-10-19,30,2.6,0.4,,35.095,11.91,-6.2
MAI,1978-10-19,40,2.9,0.5,,35.086,11.86,-6.2
MAI,1978-10-19,50,2.3,0.4,,35.082,11.86,-6.2
MAI,1978-11-26,0,0.3,0.9,,35.04,15.56,-2
MAI,1978-11-26,10,0.3,0.9,,35.013,13.73,-2
MAI,1978-11-26,20,0.8,0.7,,35.011,13.27,-2
MAI,1978-11-26,30,,0.7,,35.011,13.17,-2
MAI,1978-11-26,40,0.5,1,,34.994,13.02,-2
MAI,1978-11-26,50,1,1.1,,34.99,12.76,-2
MAI,1978-12-17,0,0.1,0.3,,35.001,14.62,-0.9
MAI,1978-12-17,10,0.1,0.5,,35,14.42,-0.9
MAI,1978-12-17,20,0.1,0.6,,34.976,13.6,-0.9
MAI,1978-12-17,30,1.1,1,,34.982,13.1,-0.9
MAI,1978-12-17,40,2,1.2,,34.988,13.05,-0.9
MAI,1978-12-17,50,2.5,1.6,,34.996,12.89,-0.9
MAI,1979-01-21,0,0,0.9,,35.013,16.35,-4
MAI,1979-01-21,10,0.1,0.9,,34.991,16.19,-4
MAI,1979-01-21,20,0,1.1,,34.991,15.84,-4
MAI,1979-01-21,30,0,0.8,,34.996,15.43,-4
MAI,1979-01-21,40,0.3,1.4,,35.013,14.87,-4
MAI,1979-01-21,50,0.6,1.3,,35.055,14.61,-4
MAI,1979-02-21,0,0,1.4,,35.267,18.01,6.7
MAI,1979-02-21,10,0,1.1,,35.266,17.35,6.7
MAI,1979-02-21,20,0,1.6,,35.258,17.2,6.7
MAI,1979-02-21,30,0,1.4,,35.266,16.94,6.7
MAI,1979-02-21,40,0,1.9,,35.242,16.74,6.7
MAI,1979-02-21,50,0.1,1.7,,35.248,16.69,6.7
MAI,1979-03-18,0,0,0.9,,35.515,,-3
MAI,1979-03-18,10,0.1,0.8,,35.499,,-3
MAI,1979-03-18,20,0.2,1.4,,35.415,17.48,-3
MAI,1979-03-18,30,1.5,1.8,,35.36,16.72,-3
MAI,1979-03-18,40,4.6,2.5,,35.333,15.85,-3
MAI,1979-03-18,50,7.4,3.4,,35.282,15.09,-3
MAI,1979-04-25,0,0.5,1.7,,35.472,15.54,-5.5
MAI,1979-04-25,10,0.4,1.8,,35.475,15.54,-5.5
MAI,1979-04-25,20,0.4,2,,35.478,15.49,-5.5
MAI,1979-04-25,30,0.5,2.2,,35.475,15.49,-5.5
MAI,1979-04-25,40,0.4,2.6,,35.475,15.49,-5.5
MAI,1979-04-25,50,0.5,2.4,,,15.45,-5.5
MAI,1979-05-24,0,1.1,1.8,,35.496,14.5,3.6
MAI,1979-05-24,10,1.2,2,,35.496,14.5,3.6
MAI,1979-05-24,20,1.2,1.7,,35.508,14.4,3.6
MAI,1979-05-24,30,1.1,1.8,,,14.3,3.6
MAI,1979-05-24,40,1.1,1.7,,,14.25,3.6
MAI,1979-05-24,50,0.9,1.8,,,14.25,3.6
MAI,1979-06-18,0,3.3,1.9,,35.12,12.73,5.8
MAI,1979-06-18,10,4.6,1.8,,35.12,12.73,5.8
MAI,1979-06-18,20,3.8,2,,35.094,12.67,5.8
MAI,1979-06-18,30,3.8,2.1,,35.119,12.67,5.8
MAI,1979-06-18,40,3.3,2.1,,35.118,12.67,5.8
MAI,1979-06-18,50,3.7,2.1,,35.126,12.67,5.8
MAI,1979-07-20,0,1.9,1.8,,35.182,12.17,-8.2
MAI,1979-07-20,10,2,1.8,,35.186,12.17,-8.2
MAI,1979-07-20,20,2.1,2,,35.178,12.17,-8.2
MAI,1979-07-20,30,1.9,2.1,,35.187,12.17,-8.2
MAI,1979-07-20,40,2,1.6,,35.183,12.12,-8.2
MAI,1979-07-20,50,2.1,2.2,,35.179,12.12,-8.2
MAI,1979-08-20,0,1.6,,,,11.92,-5
MAI,1979-08-20,10,1.7,1.2,,35.172,11.92,-5
MAI,1979-08-20,20,1.6,1.4,,35.171,11.87,-5
MAI,1979-08-20,30,1.4,1.1,,35.161,11.87,-5
MAI,1979-08-20,40,1.7,1.4,,35.181,11.73,-5
MAI,1979-08-20,50,1.7,1.8,,35.183,11.67,-5
MAI,1979-09-21,0,1.5,1.8,,35.07,12.13,1.4
MAI,1979-09-21,10,1.5,1.4,,35.069,11.62,1.4
MAI,1979-09-21,20,1.6,2.4,,35.072,11.62,1.4
MAI,1979-09-21,30,1.6,1.8,,35.064,11.62,1.4
MAI,1979-09-21,40,1.6,1.4,,35.07,11.62,1.4
MAI,1979-09-21,50,1.3,1.4,,35.074,11.57,1.4
MAI,1979-10-18,0,0.3,1.8,,34.997,12.78,-2.5
MAI,1979-10-18,10,0.2,2.2,,35.032,12.16,-2.5
MAI,1979-10-18,20,0.3,2.1,,35.078,12.01,-2.5
MAI,1979-10-18,30,1,2.5,,35.077,11.86,-2.5
MAI,1979-10-18,40,0.8,2.5,,35.09,11.86,-2.5
MAI,1979-10-18,50,0.6,1.8,,35.095,11.86,-2.5
MAI,1979-11-20,0,0.3,1.8,,34.93,13.87,-4.7
MAI,1979-11-20,10,0.4,1.5,,34.915,13.2,-4.7
MAI,1979-11-20,20,1.3,1.7,,34.93,13.15,-4.7
MAI,1979-11-20,30,1,2,,34.94,13.15,-4.7
MAI,1979-11-20,40,1.1,1.8,,34.938,13.11,-4.7
MAI,1979-11-20,50,2.1,2.2,,34.933,12.96,-4.7
MAI,1979-12-18,0,0.8,,,35.001,14.44,-7.5
MAI,1979-12-18,10,0.3,,,34.999,14.29,-7.5
MAI,1979-12-18,20,0.4,,,34.971,13.93,-7.5
MAI,1979-12-18,30,0.3,,,34.966,13.74,-7.5
MAI,1979-12-18,40,0.4,,,34.98,13.69,-7.5
MAI,1979-12-18,50,0.8,,,34.975,13.63,-7.5
MAI,1980-02-07,0,0,1.4,,35.136,15.59,1.1
MAI,1980-02-07,10,0.1,2,,35.11,15.03,1.1
MAI,1980-02-07,20,0.1,1.8,,35.09,14.83,1.1
MAI,1980-02-07,30,0.3,3.5,,35.083,14.79,1.1
MAI,1980-02-07,40,0.2,1.6,,35.097,14.74,1.1
MAI,1980-02-07,50,0.4,1.6,,35.092,14.74,1.1
MAI,1980-03-04,0,0.3,0.8,,35.12,16.62,-8.5
MAI,1980-03-04,10,0.7,1.2,,35.074,15.56,-8.5
MAI,1980-03-04,20,0.4,1.5,,35.089,15.51,-8.5
MAI,1980-03-04,30,0.5,1.5,,35.076,15.46,-8.5
MAI,1980-03-04,40,0.5,0.9,,35.077,15.41,-8.5
MAI,1980-03-04,50,0.4,1.2,,35.079,15.41,-8.5
MAI,1980-04-11,0,0.4,1.9,,35.224,15.02,-12.9
MAI,1980-04-11,10,0.6,1.9,,35.219,14.52,-12.9
MAI,1980-04-11,20,1.3,1.9,,35.178,14.32,-12.9
MAI,1980-04-11,30,2.1,2.1,,35.178,14.27,-12.9
MAI,1980-04-11,40,2.2,1.8,,35.163,14.27,-12.9
MAI,1980-04-11,50,2.3,,,35.173,14.27,-12.9
MAI,1980-05-13,0,2,1.4,,34.925,13.57,-3.5
MAI,1980-05-13,10,2.1,2.2,,34.91,13.52,-3.5
MAI,1980-05-13,20,2.8,1.5,,34.968,13.42,-3.5
MAI,1980-05-13,30,3,1.7,,34.986,13.42,-3.5
MAI,1980-05-13,40,3.3,1.8,,34.994,13.42,-3.5
MAI,1980-05-13,50,3.6,2,,34.999,13.42,-3.5
MAI,1980-06-05,0,0,1.6,,35.009,13.33,-4.7
MAI,1980-06-05,10,2.3,3.3,,34.994,13.33,-4.7
MAI,1980-06-05,20,1.8,2,,34.989,13.33,-4.7
MAI,1980-06-05,30,1.8,2.2,,34.997,13.33,-4.7
MAI,1980-06-05,40,1.7,2.1,,34.997,13.29,-4.7
MAI,1980-06-05,50,2,,,35.002,13.29,-4.7
MAI,1980-07-10,0,2.4,1.8,,35.019,11.94,-1.7
MAI,1980-07-10,10,2.6,1.8,,35.005,11.89,-1.7
MAI,1980-07-10,20,2.7,2.1,,35.002,11.84,-1.7
MAI,1980-07-10,30,2.7,2.4,,35.002,11.74,-1.7
MAI,1980-07-10,40,2.7,2.3,,34.996,11.63,-1.7
MAI,1980-07-10,50,2.7,2.4,,34.985,11.58,-1.7
MAI,1980-08-04,0,1.9,,,35.148,12.17,1.4
MAI,1980-08-04,10,2.3,1.2,,35.088,12.12,1.4
MAI,1980-08-04,20,2.2,1.4,,35.091,12.07,1.4
MAI,1980-08-04,30,2.2,1.2,,35.097,11.98,1.4
MAI,1980-08-04,40,2.1,1.6,,35.099,11.93,1.4
MAI,1980-08-04,50,1.9,1.5,,35.094,11.93,1.4
MAI,1980-09-08,0,2.1,1.7,,35.129,12.23,-5.2
MAI,1980-09-08,10,2.2,1.7,,35.113,12.17,-5.2
MAI,1980-09-08,20,2.2,1.8,,35.112,12.19,-5.2
MAI,1980-09-08,30,2.2,1.4,,35.115,12.19,-5.2
MAI,1980-09-08,40,2.2,1.4,,35.11,12.13,-5.2
MAI,1980-09-08,50,2.2,2.3,,35.115,12.08,-5.2
MAI,1980-10-15,0,0.2,2,,34.977,12.73,-1.9
MAI,1980-10-15,10,0.2,1.1,,34.959,12.62,-1.9
MAI,1980-10-15,20,0.2,1.5,,34.952,12.52,-1.9
MAI,1980-10-15,30,0.6,1.8,,34.966,12.32,-1.9
MAI,1980-10-15,40,1.4,1.5,,34.994,12.21,-1.9
MAI,1980-10-15,50,1.7,1.6,,34.998,12.16,-1.9
MAI,1980-11-07,0,0.7,1.7,,34.881,12.74,-3.4
MAI,1980-11-07,10,0.6,1.5,,34.878,12.69,-3.4
MAI,1980-11-07,20,0.7,2.2,,34.881,12.63,-3.4
MAI,1980-11-07,30,0.7,2,,34.881,12.58,-3.4
MAI,1980-11-07,40,0.9,2,,34.883,12.53,-3.4
MAI,1980-11-07,50,1.7,1.9,,34.922,12.44,-3.4
MAI,1980-12-06,0,0.2,2.1,,35,14.57,-0.9
MAI,1980-12-06,10,0.8,2.1,,34.991,13.91,-0.9
MAI,1980-12-06,20,0.3,2,,34.983,13.6,-0.9
MAI,1980-12-06,30,0.4,1.8,,34.982,13.45,-0.9
MAI,1980-12-06,40,0.6,1.9,,34.988,13.35,-0.9
MAI,1980-12-06,50,1,2.4,,35,13.14,-0.9
MAI,1981-02-05,0,0.1,1.1,,35.165,17.45,-3.2
MAI,1981-02-05,10,0,1,,35.165,16.99,-3.2
MAI,1981-02-05,20,0.1,1.3,,35.129,16.43,-3.2
MAI,1981-02-05,30,0.2,1.3,,35.098,15.87,-3.2
MAI,1981-02-05,40,0.3,1.4,,35.099,15.76,-3.2
MAI,1981-02-05,50,0.2,1.4,,35.109,15.71,-3.2
MAI,1981-03-03,0,0.2,1.2,,35.111,,-16.6
MAI,1981-03-03,10,0.3,1.5,,35.207,18.01,-16.6
MAI,1981-03-03,20,0.4,1.5,,35.239,,-16.6
MAI,1981-03-03,30,0.6,1.6,,35.238,17.01,-16.6
MAI,1981-03-03,40,3,2.7,,35.178,15.68,-16.6
MAI,1981-03-03,50,7.4,4.2,,35.186,14.4,-16.6
MAI,1981-04-06,0,0.2,2.3,,35.329,16.64,-5.5
MAI,1981-04-06,10,2.9,2.6,,35.311,16.29,-5.5
MAI,1981-04-06,20,2.9,2.9,,35.317,16.29,-5.5
MAI,1981-04-06,30,3.1,3.1,,35.296,16.03,-5.5
MAI,1981-04-06,40,3.3,2.9,,35.247,15.52,-5.5
MAI,1981-04-06,50,3.3,2.8,,35.214,15.32,-5.5
MAI,1981-05-06,0,2.5,1.5,,35.304,14.88,7.6
MAI,1981-05-06,10,2.4,2,,35.303,14.78,7.6
MAI,1981-05-06,20,2.5,2.3,,35.312,14.67,7.6
MAI,1981-05-06,30,2.1,1.7,,35.316,14.62,7.6
MAI,1981-05-06,40,2.2,2.1,,35.315,14.62,7.6
MAI,1981-05-06,50,2,2.5,,35.323,14.62,7.6
MAI,1981-06-04,0,2.8,2.1,,35.222,13.75,11.5
MAI,1981-06-04,10,2.8,2.1,,35.222,13.75,11.5
MAI,1981-06-04,20,3.1,2.7,,35.224,13.75,11.5
MAI,1981-06-04,30,3,1.9,,35.223,13.75,11.5
MAI,1981-06-04,40,3,2.5,,35.223,13.75,11.5
MAI,1981-06-04,50,2.9,2.4,,35.223,13.75,11.5
MAI,1981-07-18,0,2.6,2.3,,35.164,12.51,9.4
MAI,1981-07-18,10,2.7,3.4,,35.178,12.51,9.4
MAI,1981-07-18,20,2.7,1.8,,35.163,12.51,9.4
MAI,1981-07-18,30,3,1.7,,35.13,12.1,9.4
MAI,1981-07-18,40,2.4,3,,35.13,12.05,9.4
MAI,1981-07-18,50,2.2,2.3,,35.127,12,9.4
MAI,1981-08-10,0,2.2,2.1,,35.182,12.63,5.9
MAI,1981-08-10,10,2.3,2,,35.183,12.33,5.9
MAI,1981-08-10,20,2.3,2.4,,35.188,12.23,5.9
MAI,1981-08-10,30,2.4,2.2,,35.184,12.24,5.9
MAI,1981-08-10,40,2,2.4,,35.184,12.13,5.9
MAI,1981-08-10,50,2,2.2,,35.179,12.13,5.9
MAI,1981-09-05,0,1.5,1.7,,35.131,12.2,7.5
MAI,1981-09-05,10,1.7,1.8,,35.133,11.94,7.5
MAI,1981-09-05,20,2.3,2.6,,35.138,11.89,7.5
MAI,1981-09-05,30,2,2.3,,35.134,11.9,7.5
MAI,1981-09-05,40,2,2.1,,35.137,11.84,7.5
MAI,1981-09-05,50,2.1,2.1,,35.141,11.84,7.5
MAI,1981-10-08,0,3,2.6,,34.971,11.89,-5
MAI,1981-10-08,10,3.1,2.3,,34.973,11.65,-5
MAI,1981-10-08,20,3.3,2.7,,,11.65,-5
MAI,1981-10-08,30,3.4,2.6,,34.98,11.65,-5
MAI,1981-10-08,40,2.9,2.5,,35.026,11.65,-5
MAI,1981-10-08,50,2.8,2.5,,35.053,11.63,-5
MAI,1981-11-12,0,1.2,2.1,,34.968,12.75,2.6
MAI,1981-11-12,10,1.3,2.1,,34.95,12.75,2.6
MAI,1981-11-12,20,1.5,2,,34.951,12.65,2.6
MAI,1981-11-12,30,1.6,2.3,,34.95,12.65,2.6
MAI,1981-11-12,40,1.5,2,,34.947,12.65,2.6
MAI,1981-11-12,50,1.4,2,,34.947,12.65,2.6
MAI,1981-11-16,0,0.5,1.9,,34.968,12.9,2.6
MAI,1981-11-16,10,0.7,1.8,,34.96,12.82,2.6
MAI,1981-11-16,20,0.7,1.9,,34.969,12.79,2.6
MAI,1981-11-16,30,0.6,1.9,,34.969,12.78,2.6
MAI,1981-11-16,40,0.8,1.9,,,12.74,2.6
MAI,1981-11-16,50,1.6,2.1,,34.974,12.62,2.6
MAI,1981-12-30,0,0.2,,,,15.7,4.7
MAI,1981-12-30,10,0.1,,,34.92,15.6,4.7
MAI,1981-12-30,20,0.1,1,,34.931,15.6,4.7
MAI,1981-12-30,30,0,,,34.942,15.58,4.7
MAI,1981-12-30,40,0,1.2,,34.953,15.43,4.7
MAI,1981-12-30,50,0,1.1,,34.953,15.41,4.7
MAI,1982-01-30,0,0.2,1.2,,35.1,16.73,9.4
MAI,1982-01-30,10,0.1,1.3,,35.102,16.71,9.4
